symbol,setup_date,entry_date,exit_date,entry,stop,avg_exit,shares,stop_pct,risk_amount,pnl,r_multiple,pnl_pct,holding_bars,exit_reason,mfe_pct,mae_pct,confluence,levels,rs_rank,adr20,partials
GESHIP,2026-01-02,2026-01-05,2026-01-06,1119.8596499999999,1107.5,1106.94625,257,1.1036784832813538,3176.4300499999677,-3976.8762837449967,-1.251995548822187,-1.3818005483990774,1,stop,1.3966348372316235,-3.1575072822741532,3,"ema9,ema21,avwap",79.58762886597938,2.354137693947248,0
BEL,2026-02-11,2026-02-12,2026-02-13,438.91934999999995,434.35,434.1328250000001,645,1.041045467692397,2947.2307499999542,-3734.895075806197,-1.2672557368662956,-1.3192708412718461,1,stop,1.6587671516418823,-1.3941855149470967,2,"ema9,avwap",71.75257731958763,3.6494100222588797,0
HINDCOPPER,2026-02-11,2026-02-12,2026-02-13,607.753725,593.8,593.5031,338,2.2959505513520426,4716.359050000026,-5283.639777877522,-1.120279376922648,-2.5721060531138766,1,stop,3.446507053494409,-3.743905477502423,1,ema9,100.0,6.643457167394386,0
AXISBANK,2026-02-17,2026-02-18,2026-03-02,1363.6815,1350.4,1376.333469497561,205,0.9739444291060504,2722.707499999964,1947.6952179409468,0.7153523534720393,0.6967134395119949,8,ema9_close,3.0812546771368545,-0.9299458854578546,2,"ema9,avwap",82.68041237113401,2.6862687218736268,1
ACUTAAS,2026-04-17,2026-04-20,2026-06-11,2390.6947499999997,2325.4,2979.046668151408,71,2.7312039732383058,4635.92724999997,41334.54680195792,8.916133617488969,24.351779562009504,36,ema9_close,44.07109063170864,-2.2041605269765063,1,ema9,97.52577319587628,6.238347753845018,2
INDIANB,2026-04-17,2026-04-20,2026-04-20,945.4725,930.05,929.5849749999999,297,1.6311949845183245,4580.482500000004,-5359.020805586291,-1.169968623520838,-1.9084469507309982,0,stop_same_day,1.0923109873634598,-2.117724206679721,1,ema9,79.79381443298969,3.5228939921557916,0
ZYDUSWELL,2026-04-20,2026-04-21,2026-04-24,504.101925,491.0,490.75450000000006,356,2.59906267963567,4664.285299999998,-5158.977520394975,-1.1060595972538338,-2.874718220675299,3,stop,6.000388711072672,-4.543113974420947,1,ema9,79.58762886597938,5.898096009046254,0
DMART,2026-04-27,2026-04-28,2026-05-04,4531.264499999999,4460.3,4458.069850000001,61,1.5661080919023629,4328.834499999947,-5095.4754546524655,-1.1771010082858395,-1.8434674140628833,3,stop,2.3974654315588992,-3.9782383041201683,1,ema9,82.88659793814433,3.2072082034611524,0
TIMKEN,2026-04-27,2026-04-28,2026-04-28,3578.7884999999997,3522.0,3520.239,56,1.5868079379376474,3180.155999999981,-3735.949370999997,-1.1747692160384646,-1.8641331172546225,0,stop_same_day,0.5927005745100707,-1.9193226981700582,1,ema9,75.87628865979381,3.75461296931078,0
WAAREEENER,2026-04-27,2026-04-28,2026-04-30,3376.6875,3325.0,3332.2476768292686,82,1.5307161234197717,4238.375,-4276.718087174968,-1.0090466481080527,-1.544563973541673,2,stop_gap,4.706165435800614,-8.194051122586856,1,ema9,93.19587628865979,3.1173194163848015,1
OFSS,2026-05-07,2026-05-08,2026-05-08,9552.27375,9410.0,9405.295,29,1.4894228717010993,4125.938750000008,-4894.618667812538,-1.186304248411959,-1.7669086803809542,0,stop_same_day,0.29025811786434313,-2.630512447363648,1,ema9,78.14432989690722,3.120661170116411,0
BALRAMCHIN,2026-05-08,2026-05-11,2026-05-11,525.6627,517.2,516.9414,531,1.609910689877735,4493.693699999962,-5267.676493664907,-1.1722375500726612,-1.8871977629380638,0,stop_same_day,1.005835110613721,-2.608649995519938,2,"ema9,avwap",81.23711340206185,3.6622762494770056,0
EMCURE,2026-05-14,2026-05-15,2026-05-15,1683.74145,1666.0,1665.1670000000001,164,1.053692061806757,2909.5977999999977,-3677.8139336699533,-1.264028290669575,-1.3318965757776953,0,stop_same_day,2.0406072440635064,-1.4159804642215048,1,ema9,70.10309278350515,4.41603089086404,0
MAHABANK,2026-05-19,2026-05-20,2026-05-20,78.63929999999999,77.42,77.38129,3546,1.550497016122969,4323.637799999964,-5097.139823960943,-1.178900745099644,-1.827882087582143,0,stop_same_day,0.4459602259938776,-1.970134525612497,1,ema21,86.5979381443299,3.320840334717096,0
GODREJIND,2026-05-20,2026-05-21,2026-05-21,1135.4174249999999,1111.45,1110.894275,192,2.1108910672213637,4601.745599999966,-5204.430423359969,-1.1309687400711608,-2.387351810722813,0,stop_same_day,0.7647033424733678,-2.634927414470486,1,ema9,77.31958762886599,5.878604421749326,0
BALRAMCHIN,2026-05-21,2026-05-22,2026-05-22,541.97085,532.5,532.23375,488,1.7474832825418638,4621.77480000002,-5354.548421520007,-1.1585481018071204,-2.024543439928552,0,stop_same_day,0.0,-2.7530724207768897,1,ema9,79.79381443298969,4.006398651222839,0
MAHABANK,2026-05-27,2026-05-29,2026-05-29,80.29012499999999,79.6,79.56019999999998,3435,0.859539077813112,2370.579374999982,-3138.741121331269,-1.3240396649157942,-1.1380638325697034,0,stop_same_day,0.5104924173427478,-2.354118890710388,1,ema9,79.79381443298969,2.7142396266341295,0
CAPLIPOINT,2026-06-05,2026-06-08,2026-06-08,2049.7243499999995,2015.2,2014.1924000000004,135,1.684341116404236,4660.787249999927,-5427.73632543739,-1.164553547351357,-1.9615054220582977,0,stop_same_day,4.794578841784288,-2.3527236723318192,2,"ema9,avwap",83.29896907216495,3.6870185963668476,0
SUZLON,2026-06-09,2026-06-10,2026-06-10,55.417694999999995,54.47,54.44276500000001,4857,1.7100945826057834,4602.954614999981,-5348.866102352946,-1.1620505848400524,-1.9872164098488558,0,stop_same_day,0.05829365512226379,-2.901049926381804,3,"ema9,ema21,avwap",92.78350515463917,3.5004634739253206,0
SOLARINDS,2026-06-09,2026-06-10,2026-06-10,18395.193,18147.0,18137.9265,15,1.3492274856806303,3722.8949999999895,-4489.1938113749975,-1.2058341187100388,-1.6269445361350643,0,stop_same_day,0.123983477640059,-4.137999530638245,1,ema9,84.94845360824742,3.157308048108106,0
ADANIENSOL,2026-06-17,2026-06-18,2026-06-23,1497.0481499999999,1470.0,1492.95315,167,1.8067655338941404,4517.041049999975,-1258.0947496649615,-0.2785218765423813,-0.5032237269722935,3,ema9_close,3.6038820795443485,-1.138784347049878,1,ema21,95.87628865979381,3.965203281230542,0
PREMIERENE,2026-06-18,2026-06-19,2026-06-23,1062.83115,1047.0,1046.4765,257,1.4895263466826296,4068.6055499999948,-4826.550925957492,-1.1862911915748378,-1.7670119846882517,2,stop,2.321050714405578,-2.05405628165866,3,"ema9,ema21,avwap",84.5360824742268,3.3468590610071396,0
WOCKPHARMA,2026-06-22,2026-06-23,2026-06-24,2028.6137999999999,1970.0,1969.0149999999999,77,2.889352325218327,4513.262599999989,-4943.097630239989,-1.0952382053373098,-3.1645290552593037,1,stop,2.2126537835836544,-3.8259524804573317,1,ema9,97.9381443298969,6.46163405292651,0
CPPLUS,2026-06-24,2026-06-25,2026-06-25,3641.8199999999997,3551.3,3549.5243500000006,49,2.485570401612368,4435.479999999977,-4927.719104122458,-1.1109776403281006,-2.7614131396526775,0,stop_same_day,0.3619069586086158,-2.521266839107911,1,avwap,99.58762886597938,5.039820906278389,0
DATAPATTNS,2026-06-30,2026-07-01,2026-07-03,4541.36955,4432.1,4504.7465,40,2.4060924528813112,4370.781999999999,-1881.0433382999913,-0.4303676866748311,-1.0355044428723001,2,ema9_close,3.766054449367573,-1.1531664495350356,1,ema21,85.77319587628865,5.361998867074094,0
NIACL,2026-07-09,2026-07-10,2026-07-13,185.0925,180.37,176.41175,941,2.551426989208097,4443.872499999997,-8559.7875741375,-1.926200082053998,-4.914558875967421,1,stop_gap,0.7118062590326434,-4.669286978132561,1,ema9,93.4020618556701,5.645350088823423,0
APTUS,2026-07-10,2026-07-13,2026-07-13,285.54269999999997,281.9,281.75905,932,1.2757111283181084,3394.9963999999914,-4134.395815650013,-1.2177909277459098,-1.5535494384902901,0,stop_same_day,4.695374807340556,-1.8885791862302876,1,ema9,89.48453608247424,3.0817659632443792,0
FIVESTAR,2026-07-13,2026-07-14,2026-07-15,548.4741,538.65,538.380675,446,1.7911693551254368,4381.54860000002,-5059.115364097513,-1.1546409331389111,-2.0681574556118565,1,stop,2.0649835607551807,-1.827634158112474,1,ema9,85.36082474226804,4.289142329579004,0
FIVESTAR,2026-07-14,2026-07-15,2026-07-15,550.275,541.25,540.979375,477,1.640089046385894,4304.924999999989,-5032.620712406248,-1.1690379536011104,-1.917326342510562,0,stop_same_day,1.730952705465445,-2.148925537231372,2,"ema9,avwap",88.65979381443299,3.9692720496600984,0
KIRLOSENG,2026-07-15,2026-07-16,2026-07-16,2435.9173499999997,2371.0,2369.8145,66,2.6650062655040294,4284.545099999981,-4727.5431474150055,-1.1033944180947066,-2.9405530375445657,0,stop_same_day,0.16760215612406906,-3.403947592885273,1,ema9,98.55670103092784,5.432574503312319,0
IIFL,2026-07-15,2026-07-16,2026-07-24,547.223475,537.6,559.2235487942222,450,1.7586005424931714,4330.563749999993,4827.446872586464,1.114738669436854,1.9603800288097675,6,ema9_close,7.396708447129399,-0.9271303647929268,1,ema9,76.08247422680412,3.537659962899396,1
MINDACORP,2026-07-16,2026-07-17,2026-07-17,685.3425,675.4,675.0623,381,1.4507344867712124,3788.0924999999984,-4512.817563119975,-1.191316622579828,-1.7282841090403607,0,stop_same_day,0.0,-2.0927492458150447,1,ema21,92.16494845360825,3.0980133389055484,0
MANKIND,2026-07-16,2026-07-17,2026-07-17,2558.0784,2531.9,2530.63405,102,1.0233619110344618,2670.196799999978,-3396.229670384979,-1.2719023820210582,-1.3016164523143543,0,stop_same_day,0.012571936810076534,-3.4626929338834915,1,ema9,79.17525773195877,2.749898811777781,0
ANANDRATHI,2026-07-17,2026-07-20,2026-07-23,2089.54425,2056.2,2055.1719,123,1.5957666366720926,4101.3427500000125,-4814.069149417502,-1.1737787946197589,-1.8730770392873957,3,stop,1.5149595420149495,-3.3952020877279807,1,ema9,70.51546391752578,3.369949582549715,0
LODHA,2026-07-20,2026-07-21,2026-07-22,1195.5974999999999,1180.0,1179.41,215,1.3045778366046983,3353.4624999999687,-4067.533104374942,-1.2129353181599556,-1.582368533306546,1,stop,0.7864268702468972,-3.550316891763302,1,avwap,94.43298969072164,4.044233674282511,0
AEGISLOG,2026-07-22,2026-07-23,2026-07-24,1368.684,1321.3,1320.63935,90,3.4620116842163724,4264.560000000001,-4602.363466725005,-1.0792117983391027,-3.7362438555941373,1,stop,3.018666105543722,-5.135151722384407,1,ema9,99.58762886597938,7.534077052312696,0
GODREJIND,2026-07-31,2026-08-03,2026-08-04,1326.663,1304.5,1303.8477500000001,190,1.6705825066350695,4210.970000000002,-4909.664098874962,-1.165922364413653,-1.947769506084047,1,stop,1.9776687825016661,-1.8439498199618214,1,ema9,95.6701030927835,3.9237904742050205,0
RRKABEL,2026-08-03,2026-08-04,2026-08-04,2657.328,2605.1,2603.79745,81,1.9654329461775162,4230.468000000005,-4826.048385667485,-1.1407835694933701,-2.242133611940258,0,stop_same_day,0.19086842121108558,-2.206276379882354,1,avwap,97.9381443298969,4.633992636006634,0
TORNTPHARM,2026-08-04,2026-08-05,2026-08-05,5071.03425,4996.0,4993.502,49,1.4796636406074304,3676.6782499999854,-4366.21686768747,-1.18754391078074,-1.7571655464070153,0,stop_same_day,0.0,-2.455795876354014,1,ema9,81.44329896907216,3.011562418487462,0
SHYAMMETL,2026-08-05,2026-08-06,2026-08-06,1031.5155,1020.3,1019.7898500000001,241,1.0872837102302408,2702.935500000005,-3394.4009277524665,-1.2558201731977918,-1.3654328172964791,0,stop_same_day,0.9000834209471384,-2.221537146072934,2,"ema9,ema21",80.61855670103093,3.050261274530227,0
SONATSOFTW,2026-08-13,2026-08-14,2026-08-14,329.1645,322.45,322.288775,616,2.03986152820246,4136.131999999992,-4696.936100009996,-1.1355866060391702,-2.316439429601307,0,stop_same_day,1.1652228596947802,-3.1942995067815634,1,ema9,86.80412371134021,4.8921626918036525,0
THELEELA,2026-08-14,2026-08-17,2026-08-17,513.406575,504.6,504.34770000000003,467,1.7153218187749062,4112.670524999978,-4777.079558388713,-1.1615517288219286,-1.9924350240839674,0,stop_same_day,1.2842502065736157,-2.9813749463570764,2,"ema9,avwap",88.04123711340206,3.517280327622258,0
PARADEEP,2026-08-14,2026-08-17,2026-08-17,148.57424999999998,146.97,146.896515,1661,1.079763148728652,2664.659249999965,-3351.111316764709,-1.2576134516129043,-1.3579246603970578,0,stop_same_day,0.5221295076367651,-2.06243679507047,1,ema9,87.42268041237114,3.715832094402868,0
ARE&M,2026-08-17,2026-08-18,2026-08-18,949.8747,938.15,937.680925,257,1.2343417505487813,3013.2478999999958,-3691.6672399687322,-1.2251455447687318,-1.5122482964068769,0,stop_same_day,0.3079669350073218,-2.187098993161934,1,ema9,74.63917525773196,3.165344270790004,0
LAURUSLABS,2026-08-20,2026-08-21,2026-08-21,1832.916,1813.8,1812.8931,132,1.0429283175006376,2523.311999999998,-3196.456621379977,-1.2667702691462568,-1.3211505854605354,0,stop_same_day,0.19007963267275485,-2.325038354185352,2,"ema9,avwap",93.81443298969072,2.35346990092579,0
VIJAYA,2026-08-20,2026-08-21,2026-08-21,1510.65495,1486.2,1485.4569000000001,161,1.6188309580556468,3937.246950000009,-4611.6161590275005,-1.1712793781013635,-1.8961033178026525,0,stop_same_day,0.0,-2.651495631083735,1,avwap,81.03092783505154,3.6086334991334192,0
MRPL,2026-08-21,2026-08-24,2026-08-24,177.26859,173.75,173.663125,1141,1.9848919653504262,4014.7111899999873,-4574.310614837237,-1.139387218246514,-2.261560534920478,0,stop_same_day,0.5818346047655834,-2.3515671896527155,1,ema9,81.23711340206185,4.529645215209367,0
MEDANTA,2026-08-24,2026-08-25,2026-08-25,1411.8055499999998,1395.7,1395.00215,169,1.1407767875682149,2721.8379499999605,-3385.277676494975,-1.2437469602093776,-1.4188376618153862,0,stop_same_day,0.1554357113839217,-1.3320212546267307,1,ema21,73.60824742268042,2.987957633344931,0
SYRMA,2026-08-25,2026-08-26,2026-08-31,1468.3337999999999,1442.0,1441.279,151,1.793447784148256,3976.4037999999823,-4590.529062719985,-1.1544423789958165,-2.0704321265368884,3,stop,2.4971297398452634,-5.157805398200324,2,"ema9,ema21",97.31958762886597,3.698363106928545,0
ANANTRAJ,2026-08-25,2026-08-26,2026-08-26,616.7081999999999,609.0,608.6955,386,1.2498941963151975,2975.3651999999693,-3636.858902429953,-1.222323532731374,-1.5277750895804334,0,stop_same_day,0.1527140388274483,-2.9930200376774496,1,ema21,86.5979381443299,2.7993495346295805,0
THELEELA,2026-08-26,2026-08-27,2026-08-27,556.77825,546.0,545.727,367,1.9358245405599013,3955.6177499999844,-4521.121090762496,-1.1429620798831015,-2.2125740431670944,0,stop_same_day,0.23739253464014903,-2.824867889505383,1,avwap,95.05154639175257,3.886185254361549,0
REDINGTON,2026-08-26,2026-08-27,2026-09-01,356.178,349.25,353.2470744465849,571,1.9450948682961882,3955.8879999999986,-2139.402466135328,-0.5408147212801092,-1.0519359390609737,3,stop,6.267091173514373,-2.5627635620392084,1,ema9,99.17525773195877,4.993884018054726,1
AARTIIND,2026-08-27,2026-08-28,2026-08-28,543.2715,534.55,534.282725,437,1.6053667457247423,3811.2954999999965,-4469.619550773721,-1.1727297321274945,-1.8826613136801646,0,stop_same_day,0.0,-2.811025426513253,2,"ema9,avwap",76.28865979381443,3.227193405083406,0
